Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
37.jpg,malignant,1980.234375,3278.0,1808.90625,2866.0,0.969547036954449,0.9495893950112263,0.9721818003567804,0.9559253221788208,7.765625,12.854901960784314,7.09375,11.239215686274509,0.820584199527168,0.8842732784798452,0.8113693320906512,0.8652921549224037,0.47905512227869085,0.4602704341822217,0.4815363907511535,0.4660077885047318,0.6921380803558571,0.6784323357433825,0.693928231700623,0.6826476312891826,0.9380295833437178,0.8975085751672552,0.9433912089296738,0.9103903527850377
38.jpg,malignant,1354.6875,2240.0,1282.96875,2045.9999999999998,0.9791669870513333,0.9655522406422046,0.9802699112662627,0.9685356626580138,5.3125,8.784313725490197,5.03125,8.023529411764706,0.7261627903003587,0.7747479476837174,0.7219665603054313,0.7648865300905627,0.5448603301614763,0.5310962457434747,0.5459185319348328,0.5338830639917426,0.7381465505991858,0.7287635046731379,0.7388629994355062,0.7306730212562542,0.9520786771946184,0.9209252613905017,0.9546156884019621,0.9277736985736457
40.jpg,malignant,207.1875,388.0,247.03125,284.0,0.9968137744902039,0.9940331559683819,0.9962010388152431,0.9956325162242796,0.8125,1.5215686274509805,0.96875,1.1137254901960785,0.38344903993873725,0.39816566590048474,0.38664301196879514,0.39045459820182815,0.7883452094934943,0.784882470631693,0.7877367446001838,0.7864653266621346,0.8878880613531721,0.8859359291910973,0.8875453479119723,0.8868288034689303,0.984716544214597,0.9714754804384411,0.9817774181020195,0.9791212279497867
41.jpg,malignant,1484.1796875,2116.0,952.265625,1928.0,0.9771755961077108,0.9674591701780826,0.9853556173684372,0.9703503214098976,5.8203125,8.298039215686273,3.734375,7.56078431372549,0.7497986386574924,0.7847909528866461,0.7178011564846312,0.77500700624393,0.527776909534494,0.5177535759247952,0.5356505516958622,0.5204649639234666,0.7264825596905228,0.7195509543630633,0.7318815147931134,0.721432577531308,0.9492692252848166,0.927808503012655,0.9674505901827414,0.9342224923480148
42.jpg,malignant,705.234375,1044.0,595.6640625,928.0,0.9891545785531941,0.9839448835850275,0.9908396016593364,0.9857287854089133,2.765625,4.094117647058824,2.3359375,3.6392156862745098,0.6000267103676491,0.6226368219645191,0.5925737539935424,0.6155003723619296,0.6326075420210977,0.6265641013179062,0.6342588797352582,0.6282939297147269,0.7953662942450463,0.791558021447516,0.7964037165503801,0.7926499414714713,0.969591623666278,0.9551072609657537,0.9743160889158676,0.9600953430806699
43.jpg,malignant,426.328125,576.0,324.7265625,554.0,0.9934437282779196,0.9911420047365669,0.9950062042490697,0.9914803309445452,1.671875,2.258823529411765,1.2734375,2.1725490196078434,0.6147529717968835,0.6267162859461946,0.6069053869698446,0.6251571060864889,0.6058920059292098,0.602650083685614,0.6074364586712443,0.6029825355965033,0.7783906512344619,0.7763054061937312,0.7793821005586696,0.7765195011050935,0.9830844588097216,0.9772032690155806,0.987115732644788,0.9780739774906799
45.jpg,malignant,1276.9921875,2020.0,920.390625,1670.0,0.9803618216175068,0.9689355027219881,0.9858458059084059,0.9743179651216436,5.0078125,7.921568627450981,3.609375,6.549019607843137,0.7161454057619197,0.7580227092886443,0.6942674906263391,0.7394236199320807,0.5511056529114403,0.5393422857946127,0.556404398999183,0.5444193854994109,0.7423649054955658,0.7343992686506522,0.7459251966512346,0.7378478064610688,0.9542910107174968,0.9278494616998189,0.9670552994562925,0.9403507925934145
47.jpg,malignant,1986.2109375,3114.0,1615.6640625,2774.0,0.9694551266032049,0.9521114631070648,0.9751535683803402,0.9573401408667301,7.7890625,12.211764705882352,6.3359375,10.878431372549018,0.7653357837802874,0.8207030569283252,0.7454424191399691,0.8051297029308673,0.5314662263687644,0.5145943350980998,0.5368491019454658,0.5193496303214051,0.7290173018308718,0.7173523089097155,0.7326998716701578,0.7206591637670371,0.9304081784042674,0.8911136673575526,0.9433912063047751,0.9030023485066959
48.jpg,malignant,1035.9375,1698.0,916.40625,1636.0,0.9840688724510196,0.9738873681296711,0.985907079475902,0.9748408328976104,4.0625,6.658823529411765,3.59375,6.415686274509804,0.7453470189148796,0.7849848609088934,0.7377113603809149,0.7815453287636329,0.5131106725778548,0.5026463413577807,0.5148937157583622,0.5035509334312462,0.7163174384152984,0.708975557658923,0.7175609491592768,0.7096132280554289,0.9661906306613881,0.9446666929857793,0.9700917117389203,0.9466871082006684
49.jpg,malignant,543.8671875,872.0,472.1484375,722.0,0.9916361580367854,0.9865899793928583,0.9927390822517146,0.9888967489927105,2.1328125,3.419607843137255,1.8515625,2.831372549019608,0.495540498971083,0.5178772579047226,0.49052935833562,0.5084490577570102,0.7146436518368836,0.7088380691719286,0.7157293595574719,0.7110883260379107,0.8453659869174319,0.8419252159021777,0.846007895682701,0.843260532716853,0.9698119535766705,0.9517498916321651,0.9737927948632634,0.960049795594522
5.jpg,malignant,1633.59375,2458.0,1255.078125,2218.0,0.9748778373266078,0.9621997354904193,0.9806988262387353,0.9658905668501829,6.40625,9.63921568627451,4.921875,8.698039215686276,0.7570157754612503,0.8007364191121229,0.7352978461750996,0.7888075571816903,0.5266909479114104,0.5139607132441446,0.5322534306404086,0.5173861866336269,0.7257347641607163,0.7169105336401081,0.7295570098631146,0.719295618389009,0.944025041641398,0.9159359774296474,0.9569948490659522,0.9241440186895679
